text,label
". . . no charm , no laughs , no fun , no reason to watch .",0
"if swimfan does catch on , it may be because teens are looking for something to make them laugh .",0
a low-rent retread of the alien pictures .,0
"it might be 'easier' to watch on video at home , but that shouldn't stop die-hard french film connoisseurs from going out and enjoying the big-screen experience .",1
less-than-compelling documentary of a yiddish theater clan .,0
an unwise amalgam of broadcast news and vibes .,0
"for all its failed connections , divine secrets of the ya-ya sisterhood is nurturing , in a gauzy , dithering way .",1
brilliantly explores the conflict between following one's heart and following the demands of tradition .,1
"koury frighteningly and honestly exposes one teenager's uncomfortable class resentment and , in turn , his self-inflicted retaliation .",1
"writer/director david caesar ladles on the local flavour with a hugely enjoyable film about changing times , clashing cultures and the pleasures of a well-made pizza .",1
"could use a little more humanity , but it never lacks in eye-popping visuals .",1
those with a modicum of patience will find in these characters' foibles a timeless and unique perspective .,1
it ultimately stands forth as an important chronicle of the abuses of one of latin america's most oppressive regimes .,1
"all leather pants & augmented boobs , hawn is hilarious as she tries to resuscitate the fun-loving libertine lost somewhere inside the conservative , handbag-clutching sarandon .",1
"an ugly , pointless , stupid movie .",0
"the gifted crudup has the perfect face to play a handsome blank yearning to find himself , and his cipherlike personality and bad behavior would play fine if the movie knew what to do with him .",0
"nair doesn't use [monsoon wedding] to lament the loss of culture . instead , she sees it as a chance to revitalize what is and always has been remarkable about clung-to traditions .",1
"building slowly and subtly , the film , sporting a breezy spontaneity and realistically drawn characterizations , develops into a significant character study that is both moving and wise .",1
"[taymor] utilizes the idea of making kahlo's art a living , breathing part of the movie , often catapulting the artist into her own work . this isn't a new idea . it's been done before but never so vividly or with so much passion .",1
arguably the best script that besson has written in years .,1
"ends up being mostly about ravishing costumes , eye-filling , wide-screen production design and joan's wacky decision to stand by her man , no matter how many times he demonstrates that he's a disloyal satyr .",0
labute was more fun when his characters were torturing each other psychologically and talking about their genitals in public .,0
"children may not understand everything that happens -- i'm not sure even miyazaki himself does -- but they will almost certainly be fascinated , and undoubtedly delighted .",1
"sum "" is jack ryan's "" do-over . "" give credit to everyone from robinson down to the key grip that this bold move works . especially give credit to affleck .",1
"with an expressive face reminiscent of gong li and a vivid personality like zhang ziyi's , dong stakes out the emotional heart of happy .",1
"normally , rohmer's talky films fascinate me , but when he moves his setting to the past , and relies on a historical text , he loses the richness of characterization that makes his films so memorable .",0
it's virtually impossible to like any of these despicable characters .,1
this often-hilarious farce manages to generate the belly laughs of lowbrow comedy without sacrificing its high-minded appeal .,1
ihops don't pile on this much syrup .,0
"its strengths and weaknesses play off each other virtually to a stand-off , with the unfortunate trump card being the dreary mid-section of the film .",0
'rare birds' tries to force its quirkiness upon the audience .,0
the film is really not so much bad as bland .,0
"occasionally funny and consistently odd , and it works reasonably well as a star vehicle for zhao .",1
"terry is a sort of geriatric dirty harry , which will please eastwood's loyal fans -- and suits the story , wherein our hero must ride roughshod over incompetent cops to get his man .",1
"neither as scary-funny as tremors nor demented-funny as starship troopers , the movie isn't tough to take as long as you've paid a matinee price .",0
"because the film deliberately lacks irony , it has a genuine dramatic impact ; it plays like a powerful 1957 drama we've somehow never seen before .",1
"it's coherent , well shot , and tartly acted , but it wears you down like a dinner guest showing off his doctorate .",0
the action clichés just pile up .,0
ethan hawke has always fancied himself the bastard child of the beatnik generation and it's all over his chelsea walls .,0
"'charly' will divide its audience in two separate groups , those reaching for more tissues and those begging for mercy . . .",1
the director's many dodges and turns add up to little more than a screenful of gamesmanship that's low on both suspense and payoff .,0
"miller is playing so free with emotions , and the fact that children are hostages to fortune , that he makes the audience hostage to his swaggering affectation of seriousness .",0
the sinister inspiration that fuelled devito's early work is confused in death to smoochy into something both ugly and mindless .,0
"as a good old-fashioned adventure for kids , spirit : stallion of the cimarron is a winner .",1
despite its flaws . . . belinsky is still able to create an engaging story that keeps you guessing at almost every turn .,1
""" 13 conversations about one thing "" is an intelligent flick that examines many different ideas from happiness to guilt in an intriguing bit of storytelling .",1
"in painting an unabashedly romantic picture of a nation whose songs spring directly from the lives of the people , the movie exalts the marxian dream of honest working folk , with little to show for their labor , living harmoniously , joined in song .",1
"jirí hubac's script is a gem . his characters are engaging , intimate and the dialogue is realistic and greatly moving . the scope of the silberstein family is large and we grow attached to their lives , full of strength , warmth and vitality . .",1
not a bad journey at all .,1
"although there are several truly jolting scares , there's also an abundance of hackneyed dialogue and more silly satanic business than you can shake a severed limb at .",0
"a poignant , artfully crafted meditation on mortality .",1
"take away the controversy , and it's not much more watchable than a mexican soap opera .",0
. . . a pretentious mess . . .,0
"a chilly , remote , emotionally distant piece . . . so dull that its tagline should be : 'in space , no one can hear you snore . '",0
more than makes up for its mawkish posing by offering rousing spates of genuine feeling .,1
"'ejemplo de una cinta en que no importa el talento de su reparto o lo interesante que pudo haber resultado su premisa , pues el resultado es francamente aburrido y , por momentos , deplorable . '",0
"if you really want to understand what this story is really all about , you're far better served by the source material .",0
"i still can't relate to stuart : he's a mouse , for cryin' out loud , and all he does is milk it with despondent eyes and whine that nobody treats him human enough .",0
the weakest of the four harry potter books has been transformed into the stronger of the two films by the thinnest of margins .,1
""" my god , i'm behaving like an idiot ! "" yes , you are , ben kingsley .",0
"rarely , a movie is more than a movie . go .",1
a rote exercise in both animation and storytelling .,0
"filmmakers have to dig deep to sink this low . fortunately for all involved , this movie is likely to disappear as quickly as an ice cube thrown into a pot of boiling water .",0
"the final result makes for adequate entertainment , i suppose , but anyone who has seen chicago on stage will leave the theater feeling they've watched nothing but a pale imitation of the real deal .",0
"if you can stomach the rough content , it's worth checking out for the performances alone .",1
deepa mehta provides an accessible introduction as well as some intelligent observations on the success of bollywood in the western world .,1
bound to appeal to women looking for a howlingly trashy time .,1
. . . too dull to enjoy .,0
ecks this one off your must-see list .,0
gets better after foster leaves that little room .,0
a dashing and absorbing outing with one of france's most inventive directors .,1
"a perverse little truffle , dainty psychological terror on the outside with a creamy filling of familial jealousy and unrepentant domestic psychopathy .",1
"there's some good material in their story about a retail clerk wanting more out of life , but the movie too often spins its wheels with familiar situations and repetitive scenes .",0
"the movie takes itself too seriously and , as a result , it makes for only intermittent fun .",0
everything is pegged into the groove of a new york dating comedy with 'issues' to simplify .,0
the irony is that this film's cast is uniformly superb ; their performances could have -- should have -- been allowed to stand on their own .,0
"interminably bleak , to say nothing of boring .",0
"everything you loved about it in 1982 is still there , for everybody who wants to be a kid again , or show it to their own kids .",1
"russell lacks the visual panache , the comic touch , and perhaps the budget of sommers's title-bout features .",0
"the unceasing sadism is so graphically excessive , the director just ends up exposing his own obsession .",0
the pianist is polanski's best film .,1
delivers roughly equal amounts of beautiful movement and inside information .,1
"coy but exhilarating , with really solid performances by ving rhames and wesley snipes .",1
"seagal , who looks more like danny aiello these days , mumbles his way through the movie .",0
an unbelievably fun film just a leading man away from perfection .,1
i'm sure there's a teenage boy out there somewhere who's dying for this kind of entertainment .,0
certainly the performances are worthwhile .,1
many a parent and their teen ( or preteen ) kid could bond while watching a walk to remember . so could young romantics out on a date .,1
"the whole affair , true story or not , feels incredibly hokey . . . [it] comes off like a hallmark commercial .",0
"though harris is affecting at times , he cannot overcome the sense that pumpkin is a mere plot pawn for two directors with far less endearing disabilities .",0
parker cannot sustain the buoyant energy level of the film's city beginnings into its country conclusion,1
"bluto blutarsky , we miss you .",0
"for all its shoot-outs , fistfights , and car chases , this movie is a phlegmatic bore , so tedious it makes the silly spy vs . spy film the sum of all fears , starring ben affleck , seem downright hitchcockian .",0
"escapes the precious trappings of most romantic comedies , infusing into the story very real , complicated emotions .",1
"is there a group of more self-absorbed women than the mother and daughters featured in this film ? i don't think so . nothing wrong with performances here , but the whiney characters bugged me .",0
"the result , however well-intentioned , is ironically just the sort of disposable , kitchen-sink homage that illustrates why the whole is so often less than the sum of its parts in today's hollywood .",0
"this is a truly , truly bad movie .",0
"it is a challenging film , if not always a narratively cohesive one .",1
"[gosling's] combination of explosive physical energy and convincing intelligence helps create a complex , unpredictable character .",1
"subversive , meditative , clinical and poetic , the piano teacher is a daring work of genius .",1
"the touch is generally light enough and the performances , for the most part , credible .",1
"we can see the wheels turning , and we might resent it sometimes , but this is still a nice little picture , made by bright and friendly souls with a lot of good cheer .",1
"extreme oops - oops , ops , no matter how you spell it , it's still a mistake to go see it .",0
behan himself knew how to spin a tale and one can't help but think he'd appreciate this attempt to turn his life into art .,1
"woo has as much right to make a huge action sequence as any director , but how long will filmmakers copy the "" saving private ryan "" battle scenes before realizing steven spielberg got it right the first time ?",0
a glorious mess .,1
